timestamp,source,command,duration_ms,success,internal_latency_us
2025-12-30T06:07:20.247Z,WebApp,reset,143.84,True
2025-12-30T06:07:21.465Z,WebApp,emergency,120.20,True
2025-12-30T06:07:22.812Z,WebApp,reset,228.30,True
2025-12-30T06:07:26.985Z,WebApp,start,219.57,True
2025-12-30T06:07:33.014Z,WebApp,stop,202.44,True
2025-12-30T06:07:33.752Z,WebApp,stop,101.95,True
2025-12-30T06:07:45.130Z,WebApp,stop,120.48,True
2025-12-30T06:07:45.531Z,WebApp,stop,113.17,True
2025-12-30T06:07:53.582Z,WebApp,emergency,56.98,True
2025-12-30T06:07:59.046Z,WebApp,reset,30.51,True
2025-12-30T06:08:07.512Z,WebApp,start,87.39,True
2025-12-30T06:08:10.705Z,WebApp,emergency,34.34,True
2025-12-30T06:08:11.551Z,WebApp,reset,36.28,True
2025-12-30T06:08:14.105Z,WebApp,start,46.78,True
2025-12-30T06:08:15.830Z,WebApp,emergency,107.51,True
2025-12-30T06:08:17.352Z,WebApp,reset,82.35,True
2025-12-30T06:08:18.241Z,WebApp,start,72.18,True
2025-12-30T06:08:19.643Z,WebApp,emergency,108.18,True
2025-12-30T06:08:28.192Z,WebApp,reset,275.28,True
2025-12-30T06:08:28.192Z,WebApp,emergency,279.57,True
2025-12-30T06:08:30.148Z,WebApp,emergency,161.88,True
2025-12-30T06:08:30.978Z,WebApp,reset,299.62,True
2025-12-30T06:08:34.319Z,WebApp,emergency,72.20,True
2025-12-30T06:08:35.461Z,WebApp,reset,80.52,True
2025-12-30T06:08:37.188Z,WebApp,emergency,794.16,True
2025-12-30T06:08:37.516Z,WebApp,emergency,71.49,True
2025-12-30T06:08:38.240Z,WebApp,reset,180.18,True
2025-12-30T06:08:41.578Z,WebApp,emergency,1006.09,False
2025-12-30T06:08:42.414Z,WebApp,emergency,1002.26,False
2025-12-30T06:08:43.672Z,WebApp,reset,1007.47,False
2025-12-30T06:08:45.877Z,WebApp,emergency,1002.47,False
2025-12-30T06:08:46.157Z,WebApp,emergency,1012.63,False
2025-12-30T06:08:46.699Z,WebApp,reset,1006.21,False
2025-12-30T06:08:46.870Z,WebApp,reset,1010.91,False
2025-12-30T06:08:51.915Z,WebApp,emergency,1005.35,False
2025-12-30T06:08:54.209Z,WebApp,emergency,1003.89,False
2025-12-30T06:08:55.405Z,WebApp,reset,1012.85,False
2025-12-30T06:08:55.716Z,WebApp,reset,1003.62,False
2025-12-30T06:08:57.486Z,WebApp,emergency,573.86,True
2025-12-30T06:08:58.916Z,WebApp,reset,411.62,True
2025-12-30T06:09:03.657Z,WebApp,emergency,907.20,True
2025-12-30T06:09:05.672Z,WebApp,reset,382.79,True
2025-12-30T06:09:11.234Z,WebApp,emergency,1110.18,False
2025-12-30T06:09:13.947Z,WebApp,reset,1006.68,False
2025-12-30T06:09:23.821Z,WebApp,reset,1015.58,False
2025-12-30T06:09:23.822Z,WebApp,emergency,1012.07,False
2025-12-30T06:09:26.960Z,WebApp,emergency,1010.13,False
2025-12-30T06:09:26.961Z,WebApp,emergency,1013.14,False
2025-12-30T06:09:40.276Z,WebApp,emergency,1014.05,False
2025-12-30T06:09:43.422Z,WebApp,reset,1005.27,False
2025-12-30T06:09:43.423Z,WebApp,emergency,1002.27,False
2025-12-30T06:09:46.343Z,WebApp,emergency,1009.32,False
2025-12-30T06:09:46.343Z,WebApp,emergency,1009.31,False
2025-12-30T06:09:47.351Z,WebApp,emergency,1011.05,False
2025-12-30T06:09:47.351Z,WebApp,reset,1012.05,False
2025-12-30T06:09:48.767Z,WebApp,reset,1013.83,False
2025-12-30T06:09:48.767Z,WebApp,reset,1012.33,False
2025-12-30T06:09:48.999Z,WebApp,reset,1014.60,False
2025-12-30T06:09:49.333Z,WebApp,reset,1021.37,True
2025-12-30T06:09:49.479Z,WebApp,reset,1015.40,False
2025-12-30T06:09:49.776Z,WebApp,reset,1003.24,False
2025-12-30T06:09:49.821Z,WebApp,reset,1006.70,False
2025-12-30T06:09:49.990Z,WebApp,reset,1013.07,False
2025-12-30T06:09:49.991Z,WebApp,reset,1014.05,False
2025-12-30T06:09:50.242Z,WebApp,reset,1013.32,False
2025-12-30T06:09:50.242Z,WebApp,reset,1014.40,False
2025-12-30T06:09:50.242Z,WebApp,reset,1021.40,False
2025-12-30T06:09:50.242Z,WebApp,reset,1018.39,False
2025-12-30T06:09:50.287Z,WebApp,reset,1003.79,False
2025-12-30T06:09:50.287Z,WebApp,reset,1006.79,False
2025-12-30T06:09:55.659Z,WebApp,emergency,1011.24,False
2025-12-30T06:09:56.762Z,WebApp,emergency,1015.50,False
2025-12-30T06:09:57.878Z,WebApp,reset,1008.01,False
2025-12-30T06:09:59.635Z,WebApp,emergency,94.32,True
2025-12-30T06:10:02.599Z,WebApp,reset,149.45,True
2025-12-30T06:11:33.534Z,WebApp,emergency,1008.48,False
2025-12-30T06:11:34.373Z,WebApp,reset,1009.69,False
2025-12-30T06:11:38.642Z,WebApp,emergency,1008.39,False
2025-12-30T06:11:39.668Z,WebApp,reset,1016.72,False
2025-12-30T06:11:40.628Z,WebApp,emergency,1002.52,False
2025-12-30T06:11:41.638Z,WebApp,reset,1014.81,False
2025-12-30T06:11:41.938Z,WebApp,emergency,127.83,True
2025-12-30T06:11:43.087Z,WebApp,reset,223.19,True
2025-12-30T06:11:46.048Z,WebApp,emergency,290.30,True
2025-12-30T06:11:48.217Z,WebApp,reset,177.11,True
2025-12-30T06:11:55.279Z,WebApp,emergency,189.25,True
2025-12-30T06:11:56.083Z,WebApp,reset,148.91,True
2025-12-30T06:12:05.710Z,WebApp,start,90.74,True
2025-12-30T06:12:06.863Z,WebApp,emergency,113.76,True
2025-12-30T06:12:07.646Z,WebApp,reset,17.51,True
2025-12-30T07:00:00.472Z,WebApp,start,1056.93,False
2025-12-30T07:00:01.186Z,WebApp,stop,1078.77,False
2025-12-30T07:00:01.528Z,WebApp,start,1036.84,False
2025-12-30T07:00:01.776Z,WebApp,start,1062.61,False
2025-12-30T07:00:02.149Z,WebApp,emergency,1064.67,False
2025-12-30T07:00:02.601Z,WebApp,reset,1035.21,False
2025-12-30T07:00:06.494Z,WebApp,start,1070.15,False
2025-12-30T07:00:06.739Z,WebApp,start,1045.28,False
2025-12-30T07:00:06.924Z,WebApp,start,1026.78,False
2025-12-30T07:12:21.302Z,WebApp,start,67.01,True
2025-12-30T07:12:22.393Z,WebApp,emergency,86.21,True
2025-12-30T07:12:23.018Z,WebApp,reset,86.32,True
2025-12-30T07:13:48.609Z,WebApp,start,61.60,True
2025-12-30T07:13:49.315Z,WebApp,stop,38.74,True
2025-12-30T07:13:50.261Z,WebApp,stop,27.46,True
2025-12-30T07:13:50.681Z,WebApp,emergency,19.07,True
2025-12-30T07:13:52.012Z,WebApp,reset,99.96,True
2025-12-30T07:13:52.593Z,WebApp,start,34.82,True
2025-12-30T07:13:53.534Z,WebApp,emergency,39.95,True
2025-12-30T07:13:54.211Z,WebApp,reset,53.82,True
2025-12-30T07:13:55.472Z,WebApp,emergency,42.04,True
2025-12-30T07:13:56.125Z,WebApp,reset,42.66,True
2025-12-30T07:13:56.715Z,WebApp,emergency,20.33,True
2025-12-30T07:13:57.213Z,WebApp,reset,41.81,True
2025-12-30T07:13:57.635Z,WebApp,emergency,35.80,True
2025-12-30T07:13:58.131Z,WebApp,reset,48.47,True
2025-12-30T07:14:14.340Z,WebApp,start,94.04,True
2025-12-30T07:14:14.944Z,WebApp,stop,47.09,True
2025-12-30T07:14:15.726Z,WebApp,emergency,57.84,True
2025-12-30T07:14:16.574Z,WebApp,reset,48.03,True
2025-12-30T07:14:54.966Z,WebApp,start,19.97,True
2025-12-30T07:14:55.581Z,WebApp,emergency,25.98,True
2025-12-30T07:14:56.747Z,WebApp,reset,21.77,True
2025-12-30T07:14:58.171Z,WebApp,emergency,36.62,True
2025-12-30T07:14:58.780Z,WebApp,reset,50.99,True
2025-12-30T07:14:59.495Z,WebApp,emergency,49.80,True
2025-12-30T07:15:00.116Z,WebApp,reset,40.73,True
2026-01-06T07:02:04.464Z,WebApp,start,1123.68,False
2026-01-06T07:02:07.097Z,WebApp,start,1102.57,False
2026-01-06T07:03:09.924Z,WebApp,start,1076.27,False
2026-01-06T07:03:10.719Z,WebApp,start,1106.52,False
2026-01-06T07:03:10.938Z,WebApp,start,1072.01,False
2026-01-06T07:03:11.155Z,WebApp,start,1050.89,False
2026-01-06T07:03:16.448Z,WebApp,start,1064.10,False
2026-01-06T07:03:16.776Z,WebApp,start,1041.31,False
2026-01-06T07:03:20.425Z,WebApp,start,1077.49,False
2026-01-06T07:03:20.660Z,WebApp,start,1047.77,False
2026-01-06T07:03:20.954Z,WebApp,start,1054.89,False
2026-01-06T07:03:21.357Z,WebApp,stop,1045.86,False
2026-01-06T07:03:21.887Z,WebApp,emergency,1031.11,False
2026-01-06T07:03:22.636Z,WebApp,reset,1058.03,False
2026-01-06T07:03:38.294Z,WebApp,start,1037.34,False
2026-01-06T07:04:11.358Z,WebApp,start,1104.30,False
2026-01-06T07:04:11.980Z,WebApp,start,1020.49,False
2026-01-06T07:04:12.467Z,WebApp,start,1069.32,False
2026-01-06T07:04:54.450Z,WebApp,start,1111.20,False
2026-01-06T07:04:54.685Z,WebApp,start,1114.88,False
2026-01-06T07:04:54.885Z,WebApp,start,1093.25,False
2026-01-06T07:04:55.261Z,WebApp,start,1033.08,False
2026-01-06T07:08:05.646Z,WebApp,start,1153.06,False
2026-01-06T07:08:06.207Z,WebApp,start,1071.53,False
2026-01-06T07:08:07.095Z,WebApp,start,1392.44,False
2026-01-06T07:08:08.731Z,WebApp,start,1036.32,False
2026-01-06T07:08:09.307Z,WebApp,stop,1093.19,False
2026-01-06T07:08:09.526Z,WebApp,stop,1073.70,False
2026-01-06T07:08:09.964Z,WebApp,emergency,1097.86,False
2026-01-06T07:08:10.677Z,WebApp,reset,1047.32,False
2026-01-06T07:08:11.753Z,WebApp,start,1148.96,False
2026-01-06T07:08:44.471Z,WebApp,start,1066.96,False
2026-01-06T07:08:45.001Z,WebApp,start,1105.19,False
2026-01-06T07:08:45.420Z,WebApp,start,1099.10,False
2026-01-06T07:08:47.319Z,WebApp,start,1102.13,False
2026-01-06T07:08:47.553Z,WebApp,start,1102.66,False
2026-01-06T07:14:12.517Z,WebApp,start,47.34,True
2026-01-06T07:14:13.545Z,WebApp,stop,70.81,True
2026-01-06T07:14:14.376Z,WebApp,stop,19.61,True
2026-01-06T07:14:15.030Z,WebApp,emergency,51.85,True
2026-01-06T07:14:16.342Z,WebApp,reset,68.84,True
2026-01-06T07:14:18.258Z,WebApp,emergency,108.25,True
2026-01-06T07:14:19.235Z,WebApp,reset,82.91,True
2026-01-06T07:14:27.730Z,WebApp,emergency,78.36,True
2026-01-06T07:14:29.120Z,WebApp,reset,75.32,True
2026-01-06T07:14:34.974Z,WebApp,emergency,54.32,True
2026-01-06T07:14:36.298Z,WebApp,reset,90.02,True
2026-01-06T07:23:03.682Z,WebApp,reset,54.49,True
2026-01-06T07:23:03.739Z,WebApp,emergency,1019.36,False
2026-01-06T07:23:03.847Z,WebApp,emergency,1007.80,False
2026-01-06T07:23:50.096Z,WebApp,start,34.69,True
2026-01-06T07:24:12.790Z,WebApp,emergency,75.50,True
2026-01-06T07:24:30.871Z,WebApp,reset,44.51,True
2026-01-06T07:25:19.001Z,WebApp,start,33.23,True
2026-01-06T07:25:24.327Z,WebApp,emergency,45.50,True
2026-01-06T07:25:29.632Z,WebApp,reset,113.17,True
2026-01-06T07:25:42.199Z,WebApp,start,49.13,True
2026-01-06T07:25:49.151Z,WebApp,stop,82.85,True
2026-01-06T07:25:50.852Z,WebApp,stop,130.83,True
2026-01-06T07:25:51.671Z,WebApp,emergency,28.22,True
2026-01-06T07:26:01.592Z,WebApp,reset,53.89,True
2026-01-09T01:30:25.072Z,WebApp,start,202.24,True
2026-01-09T01:30:39.164Z,WebApp,start,1003.97,False
2026-01-09T01:30:39.824Z,WebApp,start,1015.91,False
2026-01-09T01:30:40.285Z,WebApp,start,1015.18,False
2026-01-09T01:31:33.992Z,WebApp,emergency,947.73,True
2026-01-09T01:31:34.250Z,WebApp,reset,127.26,True
2026-01-09T01:31:38.248Z,WebApp,start,68.11,True
2026-01-09T01:31:44.130Z,WebApp,start,70.03,True
2026-01-09T01:36:01.335Z,WebApp,emergency,49.27,True
2026-01-09T01:36:03.275Z,WebApp,reset,34.26,True
2026-01-09T01:38:31.191Z,WebApp,emergency,1005.25,False
2026-01-09T01:38:32.704Z,WebApp,reset,1010.51,False
2026-01-09T01:39:27.021Z,WebApp,emergency,1008.83,False
2026-01-09T01:39:27.992Z,WebApp,reset,1011.05,False
2026-01-09T01:39:29.089Z,WebApp,emergency,174.07,True
2026-01-09T01:39:30.634Z,WebApp,reset,155.80,True
2026-01-09T01:39:34.032Z,WebApp,start,220.92,True
2026-01-09T01:39:37.716Z,WebApp,start,86.45,True
2026-01-09T01:40:19.097Z,WebApp,start,99.48,True
2026-01-09T01:40:20.106Z,WebApp,stop,69.04,True
2026-01-09T01:40:20.791Z,WebApp,emergency,144.40,True
2026-01-09T01:40:22.754Z,WebApp,reset,229.36,True
